Activity ID	(New)	Activity Name	Duration	Start	Finish
            1UES202AR0450B	1	Structural Calculation for Waste Storage House _PTC Approval	10	05-Aug-24	19-Aug-24
            1UES202AR0450C	1	Structural Calculation for Waste Storage House _IFC	20	20-Aug-24	19-Sep-24
          Fire Water Pump House			200	20-Nov-23	09-Sep-24
            1UES202AR0510A	1	Architectural Basic Drawing for Fire Water Pump House _IFA	50	20-Nov-23	30-Jan-24
            1UES202AR0510B	1	Architectural Basic Drawing for Fire Water Pump House _PTC Approval	10	31-Jan-24	15-Feb-24
            1UES202AR0510C	1	Architectural Basic Drawing for Fire Water Pump House _IFC	20	16-Feb-24	15-Mar-24
            1UES202AR0515A	1	Pile Drawing for Fire Water Pump House _IFA	50	16-Feb-24	29-Apr-24
            1UES202AR0515B	1	Pile Drawing for Fire Water Pump House _PTC Approval	10	30-Apr-24	16-May-24
            1UES202AR0515C	1	Pile Drawing for Fire Water Pump House _IFC	20	17-May-24	14-Jun-24
            1UES202AR0520A	1	Structural Basic Drawing for Fire Water Pump House _IFA	50	16-Feb-24	29-Apr-24
            1UES202AR0520B	1	Structural Basic Drawing for Fire Water Pump House _PTC Approval	10	30-Apr-24	16-May-24
            1UES202AR0520C	1	Structural Basic Drawing for Fire Water Pump House _IFC	20	17-May-24	14-Jun-24
            1UES202AR0530A	1	Structural Detail Drawing for Fire Water Pump House _IFA	50	30-Apr-24	12-Jul-24
            1UES202AR0530B	1	Structural Detail Drawing for Fire Water Pump House _PTC Approval	10	15-Jul-24	26-Jul-24
            1UES202AR0530C	1	Structural Detail Drawing for Fire Water Pump House _IFC	20	29-Jul-24	26-Aug-24
            1UES202AR0540A	1	Equipment Foundation Detail Drawings for Fire Water Pump House _IFA	50	17-May-24	26-Jul-24
            1UES202AR0540B	1	Equipment Foundation Detail Drawings for Fire Water Pump House _PTC Approval	10	29-Jul-24	09-Aug-24
            1UES202AR0540C	1	Equipment Foundation Detail Drawings for Fire Water Pump House _IFC	20	12-Aug-24	09-Sep-24
            1UES202AR0550A	1	Structural Calculation for Fire Water Pump House _IFA	100	16-Feb-24	12-Jul-24
            1UES202AR0550B	1	Structural Calculation for Fire Water Pump House _PTC Approval	10	15-Jul-24	26-Jul-24
            1UES202AR0550C	1	Structural Calculation for Fire Water Pump House _IFC	20	29-Jul-24	26-Aug-24
          Demin Water Pump House			200	25-Oct-23	13-Aug-24
            1UES202AR0610A	1	Architectural Basic Drawing for Demin. Water Pump House _IFA	50	25-Oct-23	04-Jan-24
            1UES202AR0610B	1	Architectural Basic Drawing for Demin. Water Pump House _PTC Approval	10	05-Jan-24	18-Jan-24
            1UES202AR0610C	1	Architectural Basic Drawing for Demin. Water Pump House _IFC	20	19-Jan-24	19-Feb-24
            1UES202AR0615A	1	Pile Drawing for Demin. Water Pump House _IFA	50	19-Jan-24	02-Apr-24
            1UES202AR0615B	1	Pile Drawing for Demin. Water Pump House _PTC Approval	10	03-Apr-24	17-Apr-24
            1UES202AR0615C	1	Pile Drawing for Demin. Water Pump House _IFC	20	18-Apr-24	20-May-24
            1UES202AR0620A	1	Structural Basic Drawing for Demin. Water Pump House _IFA	50	19-Jan-24	02-Apr-24
            1UES202AR0620B	1	Structural Basic Drawing for Demin. Water Pump House _PTC Approval	10	03-Apr-24	17-Apr-24
            1UES202AR0620C	1	Structural Basic Drawing for Demin. Water Pump House _IFC	20	18-Apr-24	20-May-24
            1UES202AR0630A	1	Structural Detail Drawing for Demin. Water Pump House _IFA	50	03-Apr-24	18-Jun-24
            1UES202AR0630B	1	Structural Detail Drawing for Demin. Water Pump House _PTC Approval	10	19-Jun-24	02-Jul-24
            1UES202AR0630C	1	Structural Detail Drawing for Demin. Water Pump House _IFC	20	03-Jul-24	30-Jul-24
            1UES202AR0640A	1	Equipment Foundation Detail Drawings for Demin. Water Pump House _IFA	50	18-Apr-24	02-Jul-24
            1UES202AR0640B	1	Equipment Foundation Detail Drawings for Demin. Water Pump House _PTC Approval	10	03-Jul-24	16-Jul-24
            1UES202AR0640C	1	Equipment Foundation Detail Drawings for Demin. Water Pump House _IFC	20	17-Jul-24	13-Aug-24
            1UES202AR0650A	1	Structural Calculation for Demin. Water Pump House _IFA	100	19-Jan-24	18-Jun-24
            1UES202AR0650B	1	Structural Calculation for Demin. Water Pump House _PTC Approval	10	19-Jun-24	02-Jul-24
            1UES202AR0650C	1	Structural Calculation for Demin. Water Pump House _IFC	20	03-Jul-24	30-Jul-24
          Air Compressor House			200	13-Nov-23	02-Sep-24
            1UES202AR0710A	1	Architectural Basic Drawing for Air Compressor House _IFA	50	13-Nov-23	23-Jan-24
            1UES202AR0710B	1	Architectural Basic Drawing for Air Compressor House _PTC Approval	10	24-Jan-24	06-Feb-24
            1UES202AR0710C	1	Architectural Basic Drawing for Air Compressor House _IFC	20	07-Feb-24	08-Mar-24
            1UES202AR0720A	1	Structural Basic Drawing for Air Compressor House _IFA	50	07-Feb-24	22-Apr-24
            1UES202AR0720B	1	Structural Basic Drawing for Air Compressor House _PTC Approval	10	23-Apr-24	08-May-24
            1UES202AR0720C	1	Structural Basic Drawing for Air Compressor House _IFC	20	09-May-24	07-Jun-24
            1UES202AR0730A	1	Structural Detail Drawing for Air Compressor House _IFA	50	23-Apr-24	05-Jul-24
            1UES202AR0730B	1	Structural Detail Drawing for Air Compressor House _PTC Approval	10	08-Jul-24	19-Jul-24
            1UES202AR0730C	1	Structural Detail Drawing for Air Compressor House _IFC	20	22-Jul-24	19-Aug-24
            1UES202AR0740A	1	Equipment Foundation Detail Drawings for Air Compressor House _IFA	50	09-May-24	19-Jul-24
            1UES202AR0740B	1	Equipment Foundation Detail Drawings for Air Compressor House _PTC Approval	10	22-Jul-24	02-Aug-24
            1UES202AR0740C	1	Equipment Foundation Detail Drawings for Air Compressor House _IFC	20	05-Aug-24	02-Sep-24
            1UES202AR0750A	1	Structural Calculation for Air Compressor House _IFA	100	07-Feb-24	05-Jul-24
            1UES202AR0750B	1	Structural Calculation for Air Compressor House _PTC Approval	10	08-Jul-24	19-Jul-24
            1UES202AR0750C	1	Structural Calculation for Air Compressor House _IFC	20	22-Jul-24	19-Aug-24
          Hazardous Substance Storage			200	11-Dec-23	04-Oct-24
            1UES202AR0810A	1	Architectural Basic Drawing for Hazardous Substance Storage _IFA	50	11-Dec-23	22-Feb-24
            1UES202AR0810B	1	Architectural Basic Drawing for Hazardous Substance Storage _PTC Approval	10	23-Feb-24	08-Mar-24
            1UES202AR0810C	1	Architectural Basic Drawing for Hazardous Substance Storage _IFC	20	11-Mar-24	05-Apr-24
            1UES202AR0820A	1	Structural Basic Drawing for Hazardous Substance Storage _IFA	50	11-Mar-24	23-May-24
            1UES202AR0820B	1	Structural Basic Drawing for Hazardous Substance Storage _PTC Approval	10	24-May-24	07-Jun-24
            1UES202AR0820C	1	Structural Basic Drawing for Hazardous Substance Storage _IFC	20	10-Jun-24	05-Jul-24
            1UES202AR0830A	1	Structural Detail Drawing for Hazardous Substance Storage _IFA	50	24-May-24	02-Aug-24
            1UES202AR0830B	1	Structural Detail Drawing for Hazardous Substance Storage _PTC Approval	10	05-Aug-24	19-Aug-24
            1UES202AR0830C	1	Structural Detail Drawing for Hazardous Substance Storage _IFC	20	20-Aug-24	19-Sep-24
            1UES202AR0840A	1	Equipment Foundation Detail Drawings for Hazardous Substance Storage _IFA	50	10-Jun-24	19-Aug-24
            1UES202AR0840B	1	Equipment Foundation Detail Drawings for Hazardous Substance Storage _PTC Approval	10	20-Aug-24	02-Sep-24
            1UES202AR0840C	1	Equipment Foundation Detail Drawings for Hazardous Substance Storage _IFC	20	03-Sep-24	04-Oct-24
            1UES202AR0850A	1	Structural Calculation for Hazardous Substance Storage _IFA	100	11-Mar-24	02-Aug-24
            1UES202AR0850B	1	Structural Calculation for Hazardous Substance Storage _PTC Approval	10	05-Aug-24	19-Aug-24
            1UES202AR0850C	1	Structural Calculation for Hazardous Substance Storage _IFC	20	20-Aug-24	19-Sep-24
          Water Treatment Package Building			200	11-Dec-23	04-Oct-24
            1UES202AR0910A	1	Architectural Basic Drawing for Water Treatment Package Building _IFA	50	11-Dec-23	22-Feb-24
            1UES202AR0910B	1	Architectural Basic Drawing for Water Treatment Package Building _PTC Approval	10	23-Feb-24	08-Mar-24
            1UES202AR0910C	1	Architectural Basic Drawing for Water Treatment Package Building _IFC	20	11-Mar-24	05-Apr-24
            1UES202AR0915A	1	Architectural Detail Drawing for Water Treatment Package Building _IFA	50	11-Mar-24	23-May-24
            1UES202AR0915B	1	Architectural Detail Drawing for Water Treatment Package Building _PTC Approval	10	24-May-24	07-Jun-24
            1UES202AR0915C	1	Architectural Detail Drawing for Water Treatment Package Building _IFC	20	10-Jun-24	05-Jul-24
            1UES202AR0920A	1	Structural Basic Drawing for Water Treatment Package Building _IFA	50	11-Mar-24	23-May-24
            1UES202AR0920B	1	Structural Basic Drawing for Water Treatment Package Building _PTC Approval	10	24-May-24	07-Jun-24
            1UES202AR0920C	1	Structural Basic Drawing for Water Treatment Package Building _IFC	20	10-Jun-24	05-Jul-24
            1UES202AR0930A	1	Structural Detail Drawing for Water Treatment Package Building _IFA	50	24-May-24	02-Aug-24
            1UES202AR0930B	1	Structural Detail Drawing for Water Treatment Package Building _PTC Approval	10	05-Aug-24	19-Aug-24
            1UES202AR0930C	1	Structural Detail Drawing for Water Treatment Package Building _IFC	20	20-Aug-24	19-Sep-24
            1UES202AR0940A	1	Equipment Foundation Detail Drawings for Water Treatment Package Building _IFA	50	10-Jun-24	19-Aug-24
            1UES202AR0940B	1	Equipment Foundation Detail Drawings for Water Treatment Package Building _PTC Approval	10	20-Aug-24	02-Sep-24
            1UES202AR0940C	1	Equipment Foundation Detail Drawings for Water Treatment Package Building _IFC	20	03-Sep-24	04-Oct-24
            1UES202AR0950A	1	Structural Calculation for Water Treatment Package Building _IFA	110	23-Feb-24	02-Aug-24
            1UES202AR0950B	1	Structural Calculation for Water Treatment Package Building _PTC Approval	10	05-Aug-24	19-Aug-24
            1UES202AR0950C	1	Structural Calculation for Water Treatment Package Building _IFC	20	20-Aug-24	19-Sep-24
          Fire Point Shelter (U&O Area)			200	01-Sep-23	26-Jun-24
            1UES202AR1010A	1	Architectural Basic Drawing for Fire Point Shelter (U&O Area) _IFA	50	01-Sep-23	15-Nov-23
            1UES202AR1010B	1	Architectural Basic Drawing for Fire Point Shelter (U&O Area) _PTC Approval	10	16-Nov-23	29-Nov-23
            1UES202AR1010C	1	Architectural Basic Drawing for Fire Point Shelter (U&O Area) _IFC	20	30-Nov-23	28-Dec-23
            1UES202AR1020A	1	Structural Basic Drawing for Fire Point Shelter (U&O Area) _IFA	50	30-Nov-23	13-Feb-24
            1UES202AR1020B	1	Structural Basic Drawing for Fire Point Shelter (U&O Area) _PTC Approval	10	14-Feb-24	27-Feb-24
            1UES202AR1020C	1	Structural Basic Drawing for Fire Point Shelter (U&O Area) _IFC	20	28-Feb-24	27-Mar-24
            1UES202AR1030A	1	Structural Detail Drawing for Fire Point Shelter (U&O Area) _IFA	50	28-Feb-24	13-May-24
            1UES202AR1030B	1	Structural Detail Drawing for Fire Point Shelter (U&O Area) _PTC Approval	10	14-May-24	28-May-24
            1UES202AR1030C	1	Structural Detail Drawing for Fire Point Shelter (U&O Area) _IFC	20	29-May-24	26-Jun-24
            1UES202AR1050A	1	Structural Calculation for Fire Point Shelter (U&O Area) _IFA	110	30-Nov-23	13-May-24
            1UES202AR1050B	1	Structural Calculation for Fire Point Shelter (U&O Area) _PTC Approval	10	14-May-24	28-May-24
            1UES202AR1050C	1	Structural Calculation for Fire Point Shelter (U&O Area) _IFC	20	29-May-24	26-Jun-24
          WWT Dehydrator Shelter			200	08-Jan-24	31-Oct-24
            1UES202AR1110A	1	Architectural Basic Drawing for WWT Dehydrator Shelter _IFA	50	08-Jan-24	20-Mar-24
            1UES202AR1110B	1	Architectural Basic Drawing for WWT Dehydrator Shelter _PTC Approval	10	21-Mar-24	03-Apr-24
            1UES202AR1110C	1	Architectural Basic Drawing for WWT Dehydrator Shelter _IFC	20	04-Apr-24	03-May-24
            1UES202AR1115A	1	Architectural Detail Drawing for WWT Dehydrator Shelter _IFA	50	04-Apr-24	19-Jun-24
            1UES202AR1115B	1	Architectural Detail Drawing for WWT Dehydrator Shelter _PTC Approval	10	20-Jun-24	03-Jul-24
            1UES202AR1115C	1	Architectural Detail Drawing for WWT Dehydrator Shelter _IFC	20	04-Jul-24	31-Jul-24
            1UES202AR1120A	1	Structural Basic Drawing for WWT Dehydrator Shelter _IFA	50	04-Apr-24	19-Jun-24
            1UES202AR1120B	1	Structural Basic Drawing for WWT Dehydrator Shelter _PTC Approval	10	20-Jun-24	03-Jul-24
            1UES202AR1120C	1	Structural Basic Drawing for WWT Dehydrator Shelter _IFC	20	04-Jul-24	31-Jul-24
            1UES202AR1130A	1	Structural Detail Drawing for WWT Dehydrator Shelter _IFA	50	20-Jun-24	29-Aug-24
            1UES202AR1130B	1	Structural Detail Drawing for WWT Dehydrator Shelter _PTC Approval	10	30-Aug-24	12-Sep-24
            1UES202AR1130C	1	Structural Detail Drawing for WWT Dehydrator Shelter _IFC	20	13-Sep-24	17-Oct-24
            1UES202AR1140A	1	Equipment Foundation Detail Drawings for WWT Dehydrator Shelter _IFA	50	04-Jul-24	12-Sep-24
            1UES202AR1140B	1	Equipment Foundation Detail Drawings for WWT Dehydrator Shelter _PTC Approval	10	13-Sep-24	01-Oct-24
            1UES202AR1140C	1	Equipment Foundation Detail Drawings for WWT Dehydrator Shelter _IFC	20	02-Oct-24	31-Oct-24
            1UES202AR1150A	1	Structural Calculation for WWT Dehydrator Shelter _IFA	100	04-Apr-24	29-Aug-24
            1UES202AR1150B	1	Structural Calculation for WWT Dehydrator Shelter _PTC Approval	10	30-Aug-24	12-Sep-24
            1UES202AR1150C	1	Structural Calculation for WWT Dehydrator Shelter _IFC	20	13-Sep-24	17-Oct-24
          Raw Water Dehydrator Shelter			200	29-Dec-23	24-Oct-24
            1UES202AR1205A	1	Architectural Basic Drawing for Raw Water Dehydrator Shelter _IFA	50	29-Dec-23	13-Mar-24
            1UES202AR1205B	1	Architectural Basic Drawing for Raw Water Dehydrator Shelter _PTC Approval	10	14-Mar-24	27-Mar-24
            1UES202AR1205C	1	Architectural Basic Drawing for Raw Water Dehydrator Shelter _IFC	20	28-Mar-24	25-Apr-24
            1UES202AR1210A	1	Architectural Detail Drawing for Raw Water Dehydrator Shelter _IFA	50	28-Mar-24	12-Jun-24
            1UES202AR1210B	1	Architectural Detail Drawing for Raw Water Dehydrator Shelter _PTC Approval	10	13-Jun-24	26-Jun-24
            1UES202AR1210C	1	Architectural Detail Drawing for Raw Water Dehydrator Shelter _IFC	20	27-Jun-24	24-Jul-24
            1UES202AR1215A	1	Pile Drawing for Raw Water Dehydrator Shelter _IFA	50	28-Mar-24	12-Jun-24
            1UES202AR1215B	1	Pile Drawing for Raw Water Dehydrator Shelter _PTC Approval	10	13-Jun-24	26-Jun-24
            1UES202AR1215C	1	Pile Drawing for Raw Water Dehydrator Shelter _IFC	20	27-Jun-24	24-Jul-24
            1UES202AR1220A	1	Structural Basic Drawing for Raw Water Dehydrator Shelter _IFA	50	28-Mar-24	12-Jun-24
            1UES202AR1220B	1	Structural Basic Drawing for Raw Water Dehydrator Shelter _PTC Approval	10	13-Jun-24	26-Jun-24
            1UES202AR1220C	1	Structural Basic Drawing for Raw Water Dehydrator Shelter _IFC	20	27-Jun-24	24-Jul-24
            1UES202AR1230A	1	Structural Detail Drawing for Raw Water Dehydrator Shelter _IFA	50	13-Jun-24	22-Aug-24
            1UES202AR1230B	1	Structural Detail Drawing for Raw Water Dehydrator Shelter _PTC Approval	10	23-Aug-24	05-Sep-24
            1UES202AR1230C	1	Structural Detail Drawing for Raw Water Dehydrator Shelter _IFC	20	06-Sep-24	10-Oct-24
            1UES202AR1240A	1	Equipment Foundation Detail Drawings for Raw Water Dehydrator Shelter _IFA	50	27-Jun-24	05-Sep-24
            1UES202AR1240B	1	Equipment Foundation Detail Drawings for Raw Water Dehydrator Shelter _PTC Approval	10	06-Sep-24	24-Sep-24
            1UES202AR1240C	1	Equipment Foundation Detail Drawings for Raw Water Dehydrator Shelter _IFC	20	25-Sep-24	24-Oct-24
            1UES202AR1250A	1	Structural Calculation for Raw Water Dehydrator Shelter _IFA	100	28-Mar-24	22-Aug-24
            1UES202AR1250B	1	Structural Calculation for Raw Water Dehydrator Shelter _PTC Approval	10	23-Aug-24	05-Sep-24
            1UES202AR1250C	1	Structural Calculation for Raw Water Dehydrator Shelter _IFC	20	06-Sep-24	10-Oct-24
        Electrical			374	01-Feb-23	05-Aug-24
          SCC Common			374	01-Feb-23	05-Aug-24
            Calculation			367	01-Feb-23	25-Jul-24
              1SES201ELE15005A	1	Transformer Sizing Calculation_IFA	82	21-Dec-23	22-Apr-24
              1SES201ELE15005B	1	Transformer Sizing Calculation_PTC Approval	10	23-Apr-24	08-May-24
              1SES201ELE15005F	1	Transformer Sizing Calculation_IFC	54	09-May-24	25-Jul-24
              1SES201ELE15010A	1	Diesel Engine Generator Sizing Calculation_IFA	104	03-Apr-23	31-Aug-23
              1SES201ELE15010B	1	Diesel Engine Generator Sizing Calculation_PTC Approval	10	01-Sep-23	14-Sep-23
              1SES201ELE15010F	1	Diesel Engine Generator Sizing Calculation_IFC	93	15-Sep-23	31-Jan-24
              1SES201ELE15020A	1	AC UPS Calculation_IFA	104	03-Apr-23	31-Aug-23
              1SES201ELE15020B	1	AC UPS Calculation_PTC Approval	10	01-Sep-23	14-Sep-23
              1SES201ELE15020F	1	AC UPS Calculation_IFC	93	15-Sep-23	31-Jan-24
